state,signal,date,issue,lag,value,stderr,sample_size,geo_type,data_source
MT,smoothed_cli,2021-03-28,2021-04-02,5,0.5649276,0.1927083,1370.3967,state,fb-survey
NC,smoothed_cli,2021-03-28,2021-04-02,5,0.5336324,0.0730553,8150.0087,state,fb-survey
ND,smoothed_cli,2021-03-28,2021-04-02,5,1.2749958,0.3955229,706.7119,state,fb-survey
NE,smoothed_cli,2021-03-28,2021-04-02,5,0.9224767,0.2094767,1858.0361,state,fb-survey
NH,smoothed_cli,2021-03-28,2021-04-02,5,0.6834701,0.1876566,1633.7766,state,fb-survey
NJ,smoothed_cli,2021-03-28,2021-04-02,5,0.7215491,0.0975718,6143.9976,state,fb-survey
NM,smoothed_cli,2021-03-28,2021-04-02,5,0.4907195,0.1182355,2780.2747,state,fb-survey
NV,smoothed_cli,2021-03-28,2021-04-02,5,0.3873614,0.1305674,1936.1333,state,fb-survey
NY,smoothed_cli,2021-03-28,2021-04-02,5,0.6794289,0.0652317,12623.9999,state,fb-survey
OH,smoothed_cli,2021-03-28,2021-04-02,5,0.7575659,0.0806958,9882.0009,state,fb-survey
OK,smoothed_cli,2021-03-28,2021-04-02,5,0.7515919,0.1321058,3391.7413,state,fb-survey
OR,smoothed_cli,2021-03-28,2021-04-02,5,0.3047236,0.0760111,3915.0914,state,fb-survey
PA,smoothed_cli,2021-03-28,2021-04-02,5,0.8989426,0.0804667,11216.0051,state,fb-survey
RI,smoothed_cli,2021-03-28,2021-04-02,5,0.8964118,0.2831974,956.9895,state,fb-survey
SC,smoothed_cli,2021-03-28,2021-04-02,5,0.8170562,0.1168832,4827.0045,state,fb-survey
SD,smoothed_cli,2021-03-28,2021-04-02,5,0.802703,0.2695311,922.5315,state,fb-survey
TN,smoothed_cli,2021-03-28,2021-04-02,5,0.8582699,0.1098026,5327.7386,state,fb-survey
TX,smoothed_cli,2021-03-28,2021-04-02,5,0.7981286,0.0606453,17473.4844,state,fb-survey
UT,smoothed_cli,2021-03-28,2021-04-02,5,0.5372067,0.1415345,2329.2188,state,fb-survey
VA,smoothed_cli,2021-03-28,2021-04-02,5,0.7031169,0.0893309,7537.1246,state,fb-survey
VT,smoothed_cli,2021-03-28,2021-04-02,5,0.5204209,0.257396,759.0011,state,fb-survey
WA,smoothed_cli,2021-03-28,2021-04-02,5,0.4075098,0.0658604,6714.9458,state,fb-survey
WI,smoothed_cli,2021-03-28,2021-04-02,5,0.6463279,0.1029409,5214.9803,state,fb-survey
WV,smoothed_cli,2021-03-28,2021-04-02,5,0.7813213,0.1773306,2033.0551,state,fb-survey
WY,smoothed_cli,2021-03-28,2021-04-02,5,0.8471406,0.361916,592.8683,state,fb-survey
AK,smoothed_cli,2021-03-29,2021-04-03,5,0.5208333,0.2094261,784,state,fb-survey
AL,smoothed_cli,2021-03-29,2021-04-03,5,0.7752538,0.134141,3507.0882,state,fb-survey
AR,smoothed_cli,2021-03-29,2021-04-03,5,0.6222911,0.1557071,2343.1491,state,fb-survey
AZ,smoothed_cli,2021-03-29,2021-04-03,5,0.4894994,0.0904849,4965.8803,state,fb-survey
CA,smoothed_cli,2021-03-29,2021-04-03,5,0.5038138,0.0440749,21789.2617,state,fb-survey
CO,smoothed_cli,2021-03-29,2021-04-03,5,0.4947739,0.0903956,4766.7576,state,fb-survey
CT,smoothed_cli,2021-03-29,2021-04-03,5,0.3267276,0.0866296,3702,state,fb-survey
DC,smoothed_cli,2021-03-29,2021-04-03,5,1.1280488,0.4601886,410,state,fb-survey
DE,smoothed_cli,2021-03-29,2021-04-03,5,0.4577922,0.1842799,1100,state,fb-survey
FL,smoothed_cli,2021-03-29,2021-04-03,5,0.5786849,0.0516385,16956.9981,state,fb-survey
GA,smoothed_cli,2021-03-29,2021-04-03,5,0.6988452,0.0962621,6034.9465,state,fb-survey
HI,smoothed_cli,2021-03-29,2021-04-03,5,0.371447,0.1702557,1032,state,fb-survey
IA,smoothed_cli,2021-03-29,2021-04-03,5,0.9438394,0.1500262,3648.4848,state,fb-survey
ID,smoothed_cli,2021-03-29,2021-04-03,5,0.8801297,0.1882399,1908.8317,state,fb-survey
IL,smoothed_cli,2021-03-29,2021-04-03,5,0.6281178,0.0708353,10487.0004,state,fb-survey
IN,smoothed_cli,2021-03-29,2021-04-03,5,0.78543,0.1038068,5586.006,state,fb-survey
KS,smoothed_cli,2021-03-29,2021-04-03,5,0.5732202,0.1309038,2777.9456,state,fb-survey
KY,smoothed_cli,2021-03-29,2021-04-03,5,0.7893733,0.1337075,3690.8844,state,fb-survey
LA,smoothed_cli,2021-03-29,2021-04-03,5,0.909425,0.1471107,3433.3687,state,fb-survey
MA,smoothed_cli,2021-03-29,2021-04-03,5,0.5532179,0.09858,4670.0115,state,fb-survey
MD,smoothed_cli,2021-03-29,2021-04-03,5,0.3830594,0.0865121,4117.9982,state,fb-survey
ME,smoothed_cli,2021-03-29,2021-04-03,5,0.6581358,0.159782,1866.2234,state,fb-survey
MI,smoothed_cli,2021-03-29,2021-04-03,5,1.0366219,0.084668,11817.9998,state,fb-survey
MN,smoothed_cli,2021-03-29,2021-04-03,5,0.5141549,0.0994493,4297.1455,state,fb-survey
MO,smoothed_cli,2021-03-29,2021-04-03,5,0.6025107,0.0979797,4629.5799,state,fb-survey
MS,smoothed_cli,2021-03-29,2021-04-03,5,0.6114123,0.1575039,2189.7897,state,fb-survey
MT,smoothed_cli,2021-03-29,2021-04-03,5,0.5397971,0.1933785,1344.5509,state,fb-survey
NC,smoothed_cli,2021-03-29,2021-04-03,5,0.5546053,0.0753253,8014.0084,state,fb-survey
ND,smoothed_cli,2021-03-29,2021-04-03,5,1.1521735,0.3791175,689.6807,state,fb-survey
NE,smoothed_cli,2021-03-29,2021-04-03,5,0.9153471,0.2082698,1834.0672,state,fb-survey
NH,smoothed_cli,2021-03-29,2021-04-03,5,0.6260948,0.183864,1623.7766,state,fb-survey
NJ,smoothed_cli,2021-03-29,2021-04-03,5,0.7561691,0.1002756,6158.9977,state,fb-survey
NM,smoothed_cli,2021-03-29,2021-04-03,5,0.4879623,0.1206846,2709.1419,state,fb-survey
NV,smoothed_cli,2021-03-29,2021-04-03,5,0.4986618,0.1495979,1955.1927,state,fb-survey
NY,smoothed_cli,2021-03-29,2021-04-03,5,0.6754424,0.0661427,12585.0005,state,fb-survey
OH,smoothed_cli,2021-03-29,2021-04-03,5,0.7485891,0.0802607,9857.9988,state,fb-survey
OK,smoothed_cli,2021-03-29,2021-04-03,5,0.6500085,0.1218088,3493.6839,state,fb-survey
OR,smoothed_cli,2021-03-29,2021-04-03,5,0.3346197,0.0821161,3827.9423,state,fb-survey
PA,smoothed_cli,2021-03-29,2021-04-03,5,0.8365205,0.0776668,11133.0052,state,fb-survey
RI,smoothed_cli,2021-03-29,2021-04-03,5,0.9039695,0.2855685,948.9885,state,fb-survey
SC,smoothed_cli,2021-03-29,2021-04-03,5,0.7785178,0.1149626,4717.0045,state,fb-survey
SD,smoothed_cli,2021-03-29,2021-04-03,5,0.8866303,0.2830161,902.8032,state,fb-survey
TN,smoothed_cli,2021-03-29,2021-04-03,5,0.9113669,0.1158857,5273.1033,state,fb-survey
TX,smoothed_cli,2021-03-29,2021-04-03,5,0.7698954,0.059396,17224.4883,state,fb-survey
UT,smoothed_cli,2021-03-29,2021-04-03,5,0.5101438,0.1375089,2299.2212,state,fb-survey
VA,smoothed_cli,2021-03-29,2021-04-03,5,0.678206,0.0878357,7427.7121,state,fb-survey
VT,smoothed_cli,2021-03-29,2021-04-03,5,0.5591253,0.2561807,778.0009,state,fb-survey
WA,smoothed_cli,2021-03-29,2021-04-03,5,0.4229719,0.0662827,6634.9493,state,fb-survey
WI,smoothed_cli,2021-03-29,2021-04-03,5,0.6908365,0.1066349,5180.9959,state,fb-survey
WV,smoothed_cli,2021-03-29,2021-04-03,5,0.8475999,0.1876727,1992.0556,state,fb-survey
WY,smoothed_cli,2021-03-29,2021-04-03,5,0.6740085,0.3190116,596.8699,state,fb-survey
AK,smoothed_cli,2021-03-30,2021-04-04,5,0.5365747,0.2157154,761,state,fb-survey
AL,smoothed_cli,2021-03-30,2021-04-04,5,0.7812253,0.135743,3508.1005,state,fb-survey
AR,smoothed_cli,2021-03-30,2021-04-04,5,0.6789311,0.1619073,2344.0759,state,fb-survey
AZ,smoothed_cli,2021-03-30,2021-04-04,5,0.458979,0.087979,4972.9352,state,fb-survey
CA,smoothed_cli,2021-03-30,2021-04-04,5,0.4763993,0.042601,21903.2053,state,fb-survey
CO,smoothed_cli,2021-03-30,2021-04-04,5,0.4873885,0.0878593,4798.7587,state,fb-survey
CT,smoothed_cli,2021-03-30,2021-04-04,5,0.394515,0.0943381,3645,state,fb-survey
DC,smoothed_cli,2021-03-30,2021-04-04,5,1.1634199,0.4546672,418,state,fb-survey
DE,smoothed_cli,2021-03-30,2021-04-04,5,0.637293,0.2233839,1104,state,fb-survey
FL,smoothed_cli,2021-03-30,2021-04-04,5,0.6001435,0.0530911,16941.9982,state,fb-survey
GA,smoothed_cli,2021-03-30,2021-04-04,5,0.742618,0.1006677,5988.9335,state,fb-survey
HI,smoothed_cli,2021-03-30,2021-04-04,5,0.3833016,0.1684136,1049,state,fb-survey
IA,smoothed_cli,2021-03-30,2021-04-04,5,1.0920738,0.1608167,3625.5919,state,fb-survey
ID,smoothed_cli,2021-03-30,2021-04-04,5,0.8666473,0.1886988,1876.8509,state,fb-survey
IL,smoothed_cli,2021-03-30,2021-04-04,5,0.5952048,0.0689271,10495.0006,state,fb-survey
IN,smoothed_cli,2021-03-30,2021-04-04,5,0.787218,0.1036289,5580.0098,state,fb-survey
KS,smoothed_cli,2021-03-30,2021-04-04,5,0.5449993,0.1265715,2752.0319,state,fb-survey
KY,smoothed_cli,2021-03-30,2021-04-04,5,0.7021916,0.1263794,3699.5806,state,fb-survey
LA,smoothed_cli,2021-03-30,2021-04-04,5,0.9714615,0.1546804,3430.3691,state,fb-survey
MA,smoothed_cli,2021-03-30,2021-04-04,5,0.57869,0.1003167,4717.011,state,fb-survey
MD,smoothed_cli,2021-03-30,2021-04-04,5,0.4741721,0.0963406,4099.9982,state,fb-survey
ME,smoothed_cli,2021-03-30,2021-04-04,5,0.6997685,0.1676193,1855.2234,state,fb-survey
MI,smoothed_cli,2021-03-30,2021-04-04,5,1.0780883,0.0859415,12096.9999,state,fb-survey
MN,smoothed_cli,2021-03-30,2021-04-04,5,0.4447128,0.0927915,4231.1271,state,fb-survey
MO,smoothed_cli,2021-03-30,2021-04-04,5,0.6225484,0.0995188,4555.5783,state,fb-survey
MS,smoothed_cli,2021-03-30,2021-04-04,5,0.4438496,0.1323022,2228.0314,state,fb-survey
MT,smoothed_cli,2021-03-30,2021-04-04,5,0.5785088,0.1986536,1323.5162,state,fb-survey
NC,smoothed_cli,2021-03-30,2021-04-04,5,0.5514183,0.0743889,7888.0094,state,fb-survey
ND,smoothed_cli,2021-03-30,2021-04-04,5,1.3399022,0.4023648,704.826,state,fb-survey
NE,smoothed_cli,2021-03-30,2021-04-04,5,0.966339,0.2141794,1832.0399,state,fb-survey
NH,smoothed_cli,2021-03-30,2021-04-04,5,0.6358849,0.1867258,1598.7766,state,fb-survey
NJ,smoothed_cli,2021-03-30,2021-04-04,5,0.7769955,0.102042,6178.9974,state,fb-survey
NM,smoothed_cli,2021-03-30,2021-04-04,5,0.5944986,0.1357583,2716.8956,state,fb-survey
NV,smoothed_cli,2021-03-30,2021-04-04,5,0.5462967,0.1620037,1937.2492,state,fb-survey
NY,smoothed_cli,2021-03-30,2021-04-04,5,0.661954,0.0654727,12555.0013,state,fb-survey
OH,smoothed_cli,2021-03-30,2021-04-04,5,0.7850543,0.0827031,9815.996,state,fb-survey
OK,smoothed_cli,2021-03-30,2021-04-04,5,0.7762298,0.1365209,3475.6255,state,fb-survey
OR,smoothed_cli,2021-03-30,2021-04-04,5,0.4159965,0.0932716,3863.9416,state,fb-survey
PA,smoothed_cli,2021-03-30,2021-04-04,5,0.871585,0.0800605,11089.0054,state,fb-survey
RI,smoothed_cli,2021-03-30,2021-04-04,5,0.8186201,0.2802561,937.989,state,fb-survey
SC,smoothed_cli,2021-03-30,2021-04-04,5,0.816339,0.1195192,4616.0044,state,fb-survey
SD,smoothed_cli,2021-03-30,2021-04-04,5,0.9784708,0.3050096,894.6754,state,fb-survey
TN,smoothed_cli,2021-03-30,2021-04-04,5,0.8657143,0.1120209,5303.4058,state,fb-survey
TX,smoothed_cli,2021-03-30,2021-04-04,5,0.7486489,0.0588671,17015.4946,state,fb-survey
UT,smoothed_cli,2021-03-30,2021-04-04,5,0.4911205,0.131423,2243.4106,state,fb-survey
VA,smoothed_cli,2021-03-30,2021-04-04,5,0.6908526,0.0873232,7392.8656,state,fb-survey
VT,smoothed_cli,2021-03-30,2021-04-04,5,0.3607591,0.1998359,790.0008,state,fb-survey
WA,smoothed_cli,2021-03-30,2021-04-04,5,0.4338546,0.0684938,6643.9492,state,fb-survey
WI,smoothed_cli,2021-03-30,2021-04-04,5,0.6221495,0.1012401,5185.9957,state,fb-survey
WV,smoothed_cli,2021-03-30,2021-04-04,5,0.756285,0.1754523,1979.1056,state,fb-survey
WY,smoothed_cli,2021-03-30,2021-04-04,5,0.485719,0.271722,596.8467,state,fb-survey
AK,smoothed_cli,2021-03-31,2021-04-05,5,0.6825187,0.262462,757,state,fb-survey
AL,smoothed_cli,2021-03-31,2021-04-05,5,0.6296017,0.1194027,3489.1109,state,fb-survey
AR,smoothed_cli,2021-03-31,2021-04-05,5,0.6629162,0.1547236,2337.9042,state,fb-survey
AZ,smoothed_cli,2021-03-31,2021-04-05,5,0.4615697,0.0861243,4962.0496,state,fb-survey
CA,smoothed_cli,2021-03-31,2021-04-05,5,0.4555086,0.0412515,22046.4256,state,fb-survey
CO,smoothed_cli,2021-03-31,2021-04-05,5,0.4689718,0.0838554,4759.7598,state,fb-survey
CT,smoothed_cli,2021-03-31,2021-04-05,5,0.3731542,0.0898326,3608,state,fb-survey
DC,smoothed_cli,2021-03-31,2021-04-05,5,0.6760729,0.3510576,405,state,fb-survey
DE,smoothed_cli,2021-03-31,2021-04-05,5,0.6171622,0.2165547,1086,state,fb-survey
FL,smoothed_cli,2021-03-31,2021-04-05,5,0.647574,0.0558079,16683.9989,state,fb-survey
GA,smoothed_cli,2021-03-31,2021-04-05,5,0.7490076,0.101552,5950.9292,state,fb-survey
HI,smoothed_cli,2021-03-31,2021-04-05,5,0.5637484,0.2113943,1068,state,fb-survey
IA,smoothed_cli,2021-03-31,2021-04-05,5,0.9844593,0.1520575,3598.6913,state,fb-survey
ID,smoothed_cli,2021-03-31,2021-04-05,5,0.7980036,0.1782979,1871.9849,state,fb-survey
IL,smoothed_cli,2021-03-31,2021-04-05,5,0.5600309,0.066625,10426.0005,state,fb-survey
IN,smoothed_cli,2021-03-31,2021-04-05,5,0.853943,0.109179,5507.0118,state,fb-survey
KS,smoothed_cli,2021-03-31,2021-04-05,5,0.5920781,0.1338823,2678.0024,state,fb-survey
KY,smoothed_cli,2021-03-31,2021-04-05,5,0.6546482,0.1192367,3713.6553,state,fb-survey
LA,smoothed_cli,2021-03-31,2021-04-05,5,0.9451513,0.1536298,3395.3686,state,fb-survey
MA,smoothed_cli,2021-03-31,2021-04-05,5,0.593292,0.103161,4699.013,state,fb-survey
MD,smoothed_cli,2021-03-31,2021-04-05,5,0.5605949,0.1056116,4121.9985,state,fb-survey
ME,smoothed_cli,2021-03-31,2021-04-05,5,0.6373856,0.1627174,1864.2234,state,fb-survey
MI,smoothed_cli,2021-03-31,2021-04-05,5,1.1514038,0.0887578,12209.0002,state,fb-survey
MN,smoothed_cli,2021-03-31,2021-04-05,5,0.4910019,0.097855,4205.5106,state,fb-survey
MO,smoothed_cli,2021-03-31,2021-04-05,5,0.5777686,0.0961182,4553.7281,state,fb-survey
MS,smoothed_cli,2021-03-31,2021-04-05,5,0.5932504,0.158481,2238.3489,state,fb-survey
MT,smoothed_cli,2021-03-31,2021-04-05,5,0.6076515,0.2061985,1287.4806,state,fb-survey
NC,smoothed_cli,2021-03-31,2021-04-05,5,0.5910957,0.0766742,7804.0104,state,fb-survey
ND,smoothed_cli,2021-03-31,2021-04-05,5,1.1878418,0.3843342,701.8411,state,fb-survey
NE,smoothed_cli,2021-03-31,2021-04-05,5,1.0257757,0.2183615,1828.0834,state,fb-survey
NH,smoothed_cli,2021-03-31,2021-04-05,5,0.6422921,0.1805701,1608.7766,state,fb-survey
NJ,smoothed_cli,2021-03-31,2021-04-05,5,0.8038663,0.1050439,6100.9976,state,fb-survey
NM,smoothed_cli,2021-03-31,2021-04-05,5,0.6524807,0.1451968,2679.7837,state,fb-survey
NV,smoothed_cli,2021-03-31,2021-04-05,5,0.5860589,0.1675649,1879.0289,state,fb-survey
NY,smoothed_cli,2021-03-31,2021-04-05,5,0.6512435,0.0653951,12469.0014,state,fb-survey
OH,smoothed_cli,2021-03-31,2021-04-05,5,0.7388366,0.0799511,9850.9946,state,fb-survey
OK,smoothed_cli,2021-03-31,2021-04-05,5,0.8761667,0.1440905,3394.8678,state,fb-survey
OR,smoothed_cli,2021-03-31,2021-04-05,5,0.4901232,0.1034807,3819.9405,state,fb-survey
PA,smoothed_cli,2021-03-31,2021-04-05,5,0.8317662,0.0777207,11112.0058,state,fb-survey
RI,smoothed_cli,2021-03-31,2021-04-05,5,0.868947,0.2783226,957.987,state,fb-survey
SC,smoothed_cli,2021-03-31,2021-04-05,5,0.8032285,0.1170003,4571.0043,state,fb-survey
SD,smoothed_cli,2021-03-31,2021-04-05,5,0.9107842,0.293549,888.1822,state,fb-survey
TN,smoothed_cli,2021-03-31,2021-04-05,5,0.8498564,0.1105919,5244.3217,state,fb-survey
TX,smoothed_cli,2021-03-31,2021-04-05,5,0.7615591,0.0597985,16828.2716,state,fb-survey
UT,smoothed_cli,2021-03-31,2021-04-05,5,0.5029986,0.1345891,2190.4106,state,fb-survey
VA,smoothed_cli,2021-03-31,2021-04-05,5,0.753258,0.0917043,7365.7409,state,fb-survey
VT,smoothed_cli,2021-03-31,2021-04-05,5,0.5295354,0.2397422,790.0008,state,fb-survey
WA,smoothed_cli,2021-03-31,2021-04-05,5,0.4461797,0.0711535,6585.8163,state,fb-survey
WI,smoothed_cli,2021-03-31,2021-04-05,5,0.6327638,0.1024166,5079.9955,state,fb-survey
WV,smoothed_cli,2021-03-31,2021-04-05,5,0.8845302,0.1903863,1999.0571,state,fb-survey
WY,smoothed_cli,2021-03-31,2021-04-05,5,0.3139381,0.2119212,604.862,state,fb-survey
AK,smoothed_cli,2021-04-01,2021-04-06,5,0.709707,0.2728452,728,state,fb-survey
AL,smoothed_cli,2021-04-01,2021-04-06,5,0.6857126,0.1230961,3469.0909,state,fb-survey
AR,smoothed_cli,2021-04-01,2021-04-06,5,0.6884376,0.1574188,2323.9032,state,fb-survey
AZ,smoothed_cli,2021-04-01,2021-04-06,5,0.4260957,0.08222,4856.9572,state,fb-survey
CA,smoothed_cli,2021-04-01,2021-04-06,5,0.417035,0.0394896,21764.3633,state,fb-survey
CO,smoothed_cli,2021-04-01,2021-04-06,5,0.4450343,0.0844295,4726.7899,state,fb-survey
CT,smoothed_cli,2021-04-01,2021-04-06,5,0.4296983,0.0993223,3556,state,fb-survey
DC,smoothed_cli,2021-04-01,2021-04-06,5,0.6794281,0.3527847,403,state,fb-survey
DE,smoothed_cli,2021-04-01,2021-04-06,5,0.5922647,0.2134669,1081,state,fb-survey
FL,smoothed_cli,2021-04-01,2021-04-06,5,0.6785941,0.0569634,16580.9989,state,fb-survey
GA,smoothed_cli,2021-04-01,2021-04-06,5,0.7006895,0.0981386,5889.9322,state,fb-survey
HI,smoothed_cli,2021-04-01,2021-04-06,5,0.5328563,0.2072613,1083,state,fb-survey
IA,smoothed_cli,2021-04-01,2021-04-06,5,0.9780217,0.1547332,3516.7259,state,fb-survey
ID,smoothed_cli,2021-04-01,2021-04-06,5,0.9299771,0.1934583,1846.8718,state,fb-survey
IL,smoothed_cli,2021-04-01,2021-04-06,5,0.5408449,0.0652262,10367.0214,state,fb-survey
IN,smoothed_cli,2021-04-01,2021-04-06,5,0.8496824,0.1114354,5464.0119,state,fb-survey
KS,smoothed_cli,2021-04-01,2021-04-06,5,0.698433,0.1439828,2640.0596,state,fb-survey
KY,smoothed_cli,2021-04-01,2021-04-06,5,0.6288388,0.117261,3732.2786,state,fb-survey
LA,smoothed_cli,2021-04-01,2021-04-06,5,0.9156916,0.1493952,3365.3683,state,fb-survey
MA,smoothed_cli,2021-04-01,2021-04-06,5,0.5145394,0.0966595,4599.012,state,fb-survey
MD,smoothed_cli,2021-04-01,2021-04-06,5,0.5498841,0.1039033,4099.9983,state,fb-survey
ME,smoothed_cli,2021-04-01,2021-04-06,5,0.5816871,0.1525346,1862.2234,state,fb-survey
MI,smoothed_cli,2021-04-01,2021-04-06,5,1.1662248,0.0889805,12212.0172,state,fb-survey
MN,smoothed_cli,2021-04-01,2021-04-06,5,0.5155156,0.0957477,4296.5076,state,fb-survey
MO,smoothed_cli,2021-04-01,2021-04-06,5,0.5799365,0.0970027,4614.7055,state,fb-survey
MS,smoothed_cli,2021-04-01,2021-04-06,5,0.6439402,0.1648032,2235.6686,state,fb-survey
MT,smoothed_cli,2021-04-01,2021-04-06,5,0.7073797,0.2271787,1247.2371,state,fb-survey
NC,smoothed_cli,2021-04-01,2021-04-06,5,0.5846888,0.0768554,7703.0113,state,fb-survey
ND,smoothed_cli,2021-04-01,2021-04-06,5,0.9109866,0.327418,714.0927,state,fb-survey
NE,smoothed_cli,2021-04-01,2021-04-06,5,1.084199,0.2288675,1791.1451,state,fb-survey
NH,smoothed_cli,2021-04-01,2021-04-06,5,0.7115271,0.192721,1592.7766,state,fb-survey
NJ,smoothed_cli,2021-04-01,2021-04-06,5,0.8057538,0.1041867,6060.9977,state,fb-survey
NM,smoothed_cli,2021-04-01,2021-04-06,5,0.5482605,0.1353115,2644.7497,state,fb-survey
NV,smoothed_cli,2021-04-01,2021-04-06,5,0.4960805,0.1572678,1867.0912,state,fb-survey
NY,smoothed_cli,2021-04-01,2021-04-06,5,0.6324896,0.0641481,12474.001,state,fb-survey
OH,smoothed_cli,2021-04-01,2021-04-06,5,0.7083525,0.0776963,9878.9943,state,fb-survey
OK,smoothed_cli,2021-04-01,2021-04-06,5,0.9030119,0.1477769,3338.8108,state,fb-survey
OR,smoothed_cli,2021-04-01,2021-04-06,5,0.4104415,0.0990449,3753.9394,state,fb-survey
PA,smoothed_cli,2021-04-01,2021-04-06,5,0.8633932,0.0791972,11138.0065,state,fb-survey
RI,smoothed_cli,2021-04-01,2021-04-06,5,0.6506666,0.2334018,971.988,state,fb-survey
SC,smoothed_cli,2021-04-01,2021-04-06,5,0.7765795,0.1158381,4573.0038,state,fb-survey
SD,smoothed_cli,2021-04-01,2021-04-06,5,0.8968429,0.2890884,902.0978,state,fb-survey
TN,smoothed_cli,2021-04-01,2021-04-06,5,0.8145618,0.108958,5210.6976,state,fb-survey
TX,smoothed_cli,2021-04-01,2021-04-06,5,0.7132767,0.0574292,16726.2756,state,fb-survey
UT,smoothed_cli,2021-04-01,2021-04-06,5,0.5516148,0.1470747,2148.4982,state,fb-survey
VA,smoothed_cli,2021-04-01,2021-04-06,5,0.6885659,0.087285,7341.5199,state,fb-survey
VT,smoothed_cli,2021-04-01,2021-04-06,5,0.4363106,0.2041803,806.0008,state,fb-survey
WA,smoothed_cli,2021-04-01,2021-04-06,5,0.5205672,0.0781482,6614.8174,state,fb-survey
WI,smoothed_cli,2021-04-01,2021-04-06,5,0.5609484,0.0950022,5030.9782,state,fb-survey
WV,smoothed_cli,2021-04-01,2021-04-06,5,0.8394741,0.1853582,2021.1065,state,fb-survey
WY,smoothed_cli,2021-04-01,2021-04-06,5,0.3170564,0.2140245,598.9636,state,fb-survey
AK,smoothed_cli,2021-04-02,2021-04-07,5,0.6545115,0.2698743,713,state,fb-survey
AL,smoothed_cli,2021-04-02,2021-04-07,5,0.7338001,0.1279926,3480.0902,state,fb-survey
AR,smoothed_cli,2021-04-02,2021-04-07,5,0.575827,0.1425607,2344.2734,state,fb-survey
AZ,smoothed_cli,2021-04-02,2021-04-07,5,0.4375069,0.0848352,4814.4314,state,fb-survey
CA,smoothed_cli,2021-04-02,2021-04-07,5,0.3906374,0.0382114,21762.4073,state,fb-survey
CO,smoothed_cli,2021-04-02,2021-04-07,5,0.495273,0.0899853,4715.7846,state,fb-survey
CT,smoothed_cli,2021-04-02,2021-04-07,5,0.52525,0.1104627,3560,state,fb-survey
DC,smoothed_cli,2021-04-02,2021-04-07,5,0.3064592,0.2208241,404,state,fb-survey
DE,smoothed_cli,2021-04-02,2021-04-07,5,0.5966618,0.2107479,1087,state,fb-survey
FL,smoothed_cli,2021-04-02,2021-04-07,5,0.6633254,0.0563423,16450.9995,state,fb-survey
GA,smoothed_cli,2021-04-02,2021-04-07,5,0.6338559,0.0918831,5900.9348,state,fb-survey
HI,smoothed_cli,2021-04-02,2021-04-07,5,0.5338421,0.207643,1081,state,fb-survey
IA,smoothed_cli,2021-04-02,2021-04-07,5,0.9753401,0.1540588,3519.655,state,fb-survey
ID,smoothed_cli,2021-04-02,2021-04-07,5,0.9779094,0.2014756,1816.8625,state,fb-survey
IL,smoothed_cli,2021-04-02,2021-04-07,5,0.5759384,0.0667109,10353.0216,state,fb-survey
IN,smoothed_cli,2021-04-02,2021-04-07,5,0.7625114,0.1055552,5424.0041,state,fb-survey
KS,smoothed_cli,2021-04-02,2021-04-07,5,0.7141997,0.1480071,2640.1161,state,fb-survey
KY,smoothed_cli,2021-04-02,2021-04-07,5,0.5464966,0.1073656,3722.2812,state,fb-survey
LA,smoothed_cli,2021-04-02,2021-04-07,5,0.9286353,0.1523148,3311.9981,state,fb-survey
MA,smoothed_cli,2021-04-02,2021-04-07,5,0.54892,0.0981049,4681.015,state,fb-survey
MD,smoothed_cli,2021-04-02,2021-04-07,5,0.6014378,0.1077884,4166.9987,state,fb-survey
ME,smoothed_cli,2021-04-02,2021-04-07,5,0.6301341,0.164207,1875.2234,state,fb-survey
MI,smoothed_cli,2021-04-02,2021-04-07,5,1.1491012,0.0869733,12277.0175,state,fb-survey
MN,smoothed_cli,2021-04-02,2021-04-07,5,0.5478541,0.0990298,4333.4278,state,fb-survey
MO,smoothed_cli,2021-04-02,2021-04-07,5,0.5056745,0.0918851,4621.7051,state,fb-survey
MS,smoothed_cli,2021-04-02,2021-04-07,5,0.7480013,0.1734161,2258.7967,state,fb-survey
MT,smoothed_cli,2021-04-02,2021-04-07,5,0.8865213,0.2591417,1190.2831,state,fb-survey
NC,smoothed_cli,2021-04-02,2021-04-07,5,0.6327632,0.0802625,7742.0111,state,fb-survey
ND,smoothed_cli,2021-04-02,2021-04-07,5,0.9930447,0.3378645,718.9299,state,fb-survey
NE,smoothed_cli,2021-04-02,2021-04-07,5,1.095973,0.2271122,1808.1955,state,fb-survey
NH,smoothed_cli,2021-04-02,2021-04-07,5,0.6884383,0.1910363,1597.7766,state,fb-survey
NJ,smoothed_cli,2021-04-02,2021-04-07,5,0.8681678,0.1082623,6113.9978,state,fb-survey
NM,smoothed_cli,2021-04-02,2021-04-07,5,0.5871473,0.1422689,2607.2496,state,fb-survey
